gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,postcode,state,property_valuation,age,month,Age_class,N_transactions,online_orders,approved_orders,avg_price,avg_cost,profit,lastest_purchase_days_ago,Giant_Bicycles,Norco_Bicycles,OHM_Bicycles,Solex,Trek_Bicycles,WeareA2B,Mountain,Road,Standard,Touring,high_class,low_class,medium_class,large_size,medium_size,small_size,earliest_purchase_days_ago,profit_class,frequency,recency,fav_brand
Male,78.0,Safety Technician III,Argiculture,High Net Worth,0.0,0.0,19.0,2076.0,NSW,11.0,66.0,11.0,4,6,3,6,1117.743333333333,618.15,2997.5600000000004,14,1,2,0,1,1,1,0,1,5,0,1,3,2,0,5,1,296,Gold,3,5,Norco_Bicycles
Male,17.0,Food Chemist,Health,Mass Customer,0.0,1.0,17.0,3143.0,VIC,4.0,45.0,8.0,2,2,1,2,1102.225,517.755,1168.94,47,0,0,0,1,0,1,0,0,2,0,0,0,2,0,2,0,138,Bronze,1,3,Solex
Male,81.0,Research Associate,Financial Services,Affluent Customer,0.0,1.0,9.0,3025.0,VIC,9.0,42.0,1.0,2,4,1,4,1456.9899999999998,424.83250000000004,4128.629999999999,105,1,0,0,0,2,1,0,0,2,2,0,0,4,3,1,0,331,Platinum,1,1,Trek_Bicycles
Male,76.0,Computer Systems Analyst I,Health,Affluent Customer,0.0,0.0,3.0,2090.0,NSW,12.0,25.0,6.0,0,5,3,5,785.0339999999999,240.084,2724.75,24,0,1,0,1,2,1,0,0,5,0,1,1,3,1,4,0,344,Gold,2,4,Trek_Bicycles
Male,29.0,Developer III,Manufacturing,High Net Worth,0.0,0.0,7.0,2747.0,NSW,8.0,42.0,7.0,2,6,4,6,1120.7333333333333,723.2216666666667,2385.07,135,3,0,2,1,0,0,0,2,4,0,2,1,3,1,3,2,322,Silver,3,1,Giant_Bicycles
Female,51.0,Senior Cost Accountant,Financial Services,Mass Customer,0.0,0.0,17.0,4118.0,QLD,5.0,36.0,3.0,1,4,3,4,1369.4,670.57,2795.32,67,0,0,1,2,0,1,0,1,3,0,1,0,3,2,2,0,355,Gold,1,2,Solex
Male,80.0,Web Designer III,Manufacturing,Mass Customer,0.0,0.0,1.0,2446.0,NSW,8.0,24.0,1.0,0,8,4,8,1378.54125,810.64375,4543.18,2,1,1,2,2,1,1,0,2,6,0,2,0,6,1,4,3,341,Diamond,5,5,OHM_Bicycles
Female,35.0,Nurse,Financial Services,Mass Customer,0.0,1.0,22.0,3012.0,VIC,8.0,32.0,2.0,1,9,6,9,1126.9466666666667,659.8022222222223,4204.3,89,3,1,0,3,0,2,0,2,5,2,0,1,8,3,4,2,355,Platinum,5,2,Giant_Bicycles
Male,85.0,Registered Nurse,Health,High Net Worth,0.0,1.0,11.0,3072.0,VIC,10.0,48.0,1.0,2,3,1,2,808.0566666666667,373.66333333333336,1303.1800000000003,8,0,2,1,0,0,0,0,0,3,0,1,1,1,0,3,0,69,Bronze,1,5,Norco_Bicycles
Female,36.0,Software Engineer II,Manufacturing,Affluent Customer,0.0,0.0,2.0,4160.0,QLD,10.0,28.0,3.0,0,6,2,6,1032.6699999999998,651.1350000000001,2289.21,195,2,0,2,1,0,1,0,2,4,0,1,0,5,0,4,2,346,Silver,3,1,Giant_Bicycles
Male,17.0,Business Systems Development Analyst,Retail,High Net Worth,0.0,0.0,18.0,3037.0,VIC,8.0,43.0,1.0,2,6,3,6,1269.78,619.7266666666667,3900.3199999999997,57,1,0,3,1,1,0,0,1,5,0,0,3,3,0,5,1,294,Platinum,3,3,OHM_Bicycles
Female,9.0,VP Quality Control,Financial Services,High Net Worth,0.0,0.0,18.0,2770.0,NSW,8.0,46.0,1.0,2,6,2,6,701.0799999999999,416.0333333333333,1710.28,13,1,1,1,0,0,3,0,1,5,0,1,2,3,1,3,2,336,Silver,3,5,WeareA2B
Male,65.0,Product Engineer,Health,Mass Customer,0.0,1.0,17.0,2810.0,NSW,1.0,63.0,3.0,4,4,1,4,740.76,592.245,594.06,25,1,2,0,0,1,0,0,2,2,0,1,0,3,1,1,2,331,Bronze,1,4,Norco_Bicycles
Female,66.0,Web Designer I,Manufacturing,Mass Customer,0.0,0.0,7.0,3207.0,VIC,12.0,47.0,2.0,2,5,1,5,1087.41,710.4860000000001,1884.6200000000001,32,1,0,1,1,1,1,0,2,3,0,1,2,2,0,2,3,312,Silver,2,4,Giant_Bicycles
Male,31.0,Data Coordiator,Property,Affluent Customer,0.0,1.0,16.0,2769.0,NSW,10.0,44.0,9.0,2,2,1,2,1893.73,1095.58,1596.3,13,0,0,0,2,0,0,0,1,0,1,0,0,2,1,0,1,343,Silver,1,5,Solex
Male,26.0,Electrical Engineer,Manufacturing,High Net Worth,0.0,0.0,3.0,2164.0,NSW,9.0,40.0,10.0,2,2,1,2,705.9649999999999,269.40500000000003,873.1199999999999,149,0,0,1,0,0,1,0,0,2,0,0,0,2,0,2,0,236,Bronze,1,1,OHM_Bicycles
Female,95.0,Structural Engineer,Property,High Net Worth,0.0,1.0,16.0,2480.0,NSW,2.0,31.0,1.0,1,8,4,8,1146.175,614.45375,4253.77,1,1,2,1,1,2,1,0,2,5,1,0,2,6,1,4,3,252,Platinum,5,5,Norco_Bicycles
Female,12.0,Payment Adjustment Coordinator,Manufacturing,Mass Customer,0.0,1.0,7.0,2566.0,NSW,8.0,50.0,3.0,3,5,3,5,1084.6460000000002,891.6719999999999,964.87,101,1,0,1,1,1,1,0,4,1,0,0,2,3,0,2,3,360,Bronze,2,2,Giant_Bicycles
Female,16.0,Human Resources Manager,Financial Services,High Net Worth,0.0,1.0,22.0,2145.0,NSW,9.0,36.0,2.0,1,8,7,8,1583.5299999999997,783.3012500000001,6401.829999999999,18,1,0,1,3,3,0,0,1,6,1,1,1,6,3,4,1,277,Diamond,5,4,Solex
Female,44.0,General Manager,Financial Services,High Net Worth,0.0,0.0,3.0,2880.0,NSW,1.0,23.0,1.0,0,5,1,5,1310.688,685.3199999999999,3126.8399999999992,120,0,2,0,1,2,0,0,1,4,0,2,0,3,2,2,1,359,Gold,2,1,Norco_Bicycles
Male,16.0,Nurse,Manufacturing,Affluent Customer,0.0,0.0,2.0,3175.0,VIC,3.0,21.0,2.0,0,5,1,5,1311.336,526.6220000000001,3923.5700000000006,81,1,0,0,2,1,1,0,1,3,1,1,0,4,3,2,0,266,Platinum,2,2,Solex
Male,97.0,Structural Engineer,Manufacturing,Mass Customer,0.0,1.0,15.0,2063.0,NSW,12.0,40.0,9.0,2,1,1,1,1977.36,1759.85,217.51,338,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,338,Bronze,1,1,Giant_Bicycles
Female,21.0,Office Assistant I,Health,High Net Worth,0.0,1.0,5.0,2062.0,NSW,9.0,55.0,7.0,3,4,1,4,1567.48,588.1125,3917.47,10,0,0,1,2,0,1,0,1,2,1,0,0,4,0,4,0,227,Platinum,1,5,Solex
Female,46.0,Chemical Engineer,Manufacturing,Affluent Customer,0.0,0.0,5.0,4030.0,QLD,9.0,49.0,6.0,2,4,0,4,1170.8525,812.4025,1433.8,20,0,0,2,1,1,0,0,2,2,0,2,2,0,1,2,1,292,Bronze,1,4,OHM_Bicycles
Female,23.0,Graphic Designer,Manufacturing,High Net Worth,0.0,0.0,15.0,2216.0,NSW,8.0,42.0,11.0,2,7,4,7,1389.3971428571429,712.7614285714286,4736.45,43,2,0,0,1,2,2,0,0,5,2,1,0,6,2,4,1,324,Diamond,4,3,Giant_Bicycles
Female,87.0,Accountant II,IT,Affluent Customer,0.0,1.0,7.0,3756.0,VIC,7.0,39.0,2.0,1,5,5,5,1496.188,420.052,5380.68,60,1,0,1,0,3,0,0,2,3,0,0,3,2,2,3,0,279,Diamond,2,2,Trek_Bicycles
Male,59.0,Help Desk Operator,Telecommunications,High Net Worth,0.0,0.0,21.0,4670.0,QLD,1.0,44.0,9.0,2,8,5,8,1130.9299999999998,543.41125,4700.15,98,1,3,2,1,1,0,1,2,5,0,0,1,7,3,3,2,335,Diamond,5,2,Norco_Bicycles
Female,50.0,Programmer I,Financial Services,High Net Worth,0.0,1.0,4.0,2102.0,NSW,10.0,56.0,8.0,3,4,1,4,1205.2125,552.275,2611.75,76,1,1,0,1,1,0,0,1,3,0,0,1,3,3,1,0,227,Gold,1,2,Giant_Bicycles
Female,61.0,Biostatistician IV,Manufacturing,Affluent Customer,0.0,0.0,7.0,4503.0,QLD,3.0,41.0,7.0,2,7,5,7,1457.1457142857146,705.9857142857143,5258.120000000001,81,0,2,2,0,1,2,0,1,5,1,2,0,5,1,4,2,355,Diamond,4,2,Norco_Bicycles
Male,53.0,Business Systems Development Analyst,Manufacturing,High Net Worth,0.0,1.0,10.0,2557.0,NSW,8.0,57.0,12.0,3,4,1,4,1410.345,907.99,2009.42,27,2,1,0,1,0,0,0,1,3,0,1,0,3,1,2,1,337,Silver,1,4,Giant_Bicycles
Female,12.0,Office Assistant IV,Property,Mass Customer,0.0,1.0,9.0,2650.0,NSW,4.0,42.0,4.0,2,8,4,8,1306.53,649.7950000000001,5253.880000000001,67,2,2,0,3,0,1,0,2,5,1,3,1,4,3,4,1,315,Diamond,5,2,Solex
Female,44.0,Librarian,Entertainment,Affluent Customer,0.0,1.0,19.0,2216.0,NSW,8.0,61.0,11.0,4,1,0,1,748.17,448.9,299.27,194,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,194,Bronze,1,1,Solex
Male,75.0,Business Systems Development Analyst,Manufacturing,Mass Customer,0.0,0.0,13.0,2234.0,NSW,10.0,54.0,1.0,3,2,2,2,1086.5549999999998,454.245,1264.62,50,0,0,0,1,0,1,0,0,2,0,0,1,1,0,2,0,360,Bronze,1,3,Solex
Male,42.0,Engineer IV,Manufacturing,High Net Worth,0.0,1.0,1.0,2148.0,NSW,8.0,22.0,11.0,0,3,2,3,984.3933333333333,511.2266666666667,1419.5,125,1,0,1,1,0,0,0,1,1,1,0,3,0,0,2,1,326,Bronze,1,1,Giant_Bicycles
Female,78.0,Engineer I,Manufacturing,Mass Customer,0.0,1.0,15.0,3976.0,VIC,6.0,32.0,3.0,1,4,2,4,1226.76,640.22,2346.16,137,1,1,0,2,0,0,0,1,3,0,0,0,4,2,1,1,238,Silver,1,1,Solex
Female,26.0,Professor,Manufacturing,High Net Worth,0.0,0.0,6.0,2210.0,NSW,10.0,42.0,5.0,2,9,2,8,784.7411111111111,220.6188888888889,5077.1,11,0,2,1,2,1,3,0,1,8,0,1,1,7,0,8,1,244,Diamond,5,5,WeareA2B
Male,75.0,Business Systems Development Analyst,Retail,Affluent Customer,0.0,1.0,8.0,4503.0,QLD,7.0,61.0,9.0,4,6,1,6,1026.9333333333334,655.23,2230.22,94,0,1,2,2,0,1,0,1,5,0,0,1,5,2,3,1,361,Silver,3,2,OHM_Bicycles
Male,9.0,Business Systems Development Analyst,Entertainment,Affluent Customer,0.0,0.0,6.0,4680.0,QLD,3.0,34.0,10.0,1,6,3,6,1523.136666666667,334.8683333333334,7129.610000000001,146,1,0,2,1,1,1,0,0,6,0,0,0,6,1,5,0,333,Diamond,3,1,OHM_Bicycles
Female,40.0,Database Administrator III,Manufacturing,Mass Customer,0.0,1.0,19.0,3071.0,VIC,10.0,52.0,11.0,3,9,2,9,1099.4266666666667,623.7511111111112,4281.080000000001,1,1,2,1,3,2,0,2,1,6,0,2,3,4,2,5,2,267,Platinum,5,5,Solex
Male,22.0,Financial Analyst,Financial Services,Mass Customer,0.0,0.0,10.0,4165.0,QLD,5.0,34.0,10.0,1,7,3,7,1113.21,535.6828571428572,4042.6899999999996,76,1,1,3,0,1,1,1,2,3,1,1,2,4,1,4,2,362,Platinum,4,2,OHM_Bicycles
Female,86.0,Chemical Engineer,Manufacturing,High Net Worth,0.0,0.0,6.0,2089.0,NSW,9.0,41.0,1.0,2,6,2,6,1320.8116666666667,609.4499999999999,4268.17,38,1,1,1,1,1,1,0,3,2,1,1,1,4,0,5,1,216,Platinum,3,3,Giant_Bicycles
Female,24.0,Data Coordiator,Manufacturing,Mass Customer,0.0,0.0,14.0,3214.0,VIC,3.0,57.0,1.0,3,11,7,11,807.8536363636363,433.93727272727267,4113.079999999999,19,2,2,3,0,1,3,0,4,6,1,1,3,7,2,8,1,358,Platinum,5,4,OHM_Bicycles
Male,96.0,Desktop Support Technician,Retail,Mass Customer,0.0,1.0,18.0,2199.0,NSW,1.0,43.0,4.0,2,6,3,6,1164.785,748.88,2495.4300000000003,113,1,1,2,0,1,1,0,2,3,1,2,0,4,2,2,2,304,Gold,3,1,OHM_Bicycles
Female,52.0,Community Outreach Specialist,Property,Mass Customer,0.0,0.0,19.0,4160.0,QLD,8.0,43.0,1.0,2,2,2,2,1065.76,896.335,338.85,161,0,1,0,0,0,1,0,1,1,0,0,2,0,0,1,1,193,Bronze,1,1,Norco_Bicycles
Male,11.0,Physical Therapy Assistant,Entertainment,Mass Customer,0.0,0.0,6.0,2144.0,NSW,9.0,60.0,12.0,4,5,4,5,1196.4599999999998,866.3380000000001,1650.6099999999997,50,2,0,2,0,1,0,0,1,4,0,1,0,4,1,3,1,327,Silver,2,3,Giant_Bicycles
Male,19.0,Business Systems Development Analyst,Manufacturing,High Net Worth,0.0,1.0,6.0,4510.0,QLD,4.0,57.0,10.0,3,5,1,5,1022.208,662.668,1797.6999999999998,18,2,1,1,0,1,0,0,2,3,0,1,0,4,2,2,1,313,Silver,2,4,Giant_Bicycles
Female,64.0,Recruiter,Health,Mass Customer,0.0,1.0,15.0,3172.0,VIC,8.0,49.0,6.0,2,6,2,6,1142.1466666666668,696.685,2672.77,47,2,2,1,1,0,0,0,0,6,0,1,1,4,1,4,1,363,Gold,3,3,Giant_Bicycles
Male,35.0,Business Systems Development Analyst,Financial Services,Mass Customer,0.0,0.0,4.0,3189.0,VIC,10.0,23.0,1.0,0,5,2,5,1199.694,682.704,2584.9500000000003,52,0,1,1,0,2,1,0,2,3,0,1,2,2,1,3,1,187,Gold,2,3,Trek_Bicycles
Male,49.0,Paralegal,Financial Services,High Net Worth,0.0,1.0,10.0,2760.0,NSW,8.0,46.0,5.0,2,4,2,4,1196.3474999999999,751.5324999999999,1779.26,53,3,0,0,0,1,0,0,2,2,0,0,0,4,1,2,1,311,Silver,1,3,Giant_Bicycles
Male,41.0,VP Product Management,Manufacturing,Mass Customer,0.0,1.0,6.0,2155.0,NSW,10.0,24.0,12.0,0,4,1,4,809.175,378.72,1721.82,70,1,0,1,1,0,1,0,0,4,0,0,1,3,0,3,1,302,Silver,1,2,Giant_Bicycles
Female,12.0,Financial Analyst,Financial Services,Mass Customer,0.0,1.0,18.0,2145.0,NSW,9.0,47.0,8.0,2,7,5,7,1226.544285714286,751.0428571428572,3328.51,68,1,0,1,1,3,1,0,1,6,0,2,1,4,2,3,2,344,Platinum,4,2,Trek_Bicycles
U,16.0,Civil Engineer,Manufacturing,Affluent Customer,0.0,0.0,10.5,3030.0,VIC,6.0,47.5,6.5,2,10,3,10,907.2940000000001,302.001,6052.93,0,0,3,2,2,3,0,1,2,7,0,2,2,6,0,9,1,320,Diamond,5,5,Norco_Bicycles
Female,78.0,Nurse,Property,Mass Customer,0.0,0.0,16.0,2770.0,NSW,6.0,36.0,11.0,1,6,3,6,1003.6383333333333,491.7483333333333,3071.34,58,2,0,1,0,3,0,0,2,4,0,3,0,3,3,2,1,348,Gold,3,3,Trek_Bicycles
Female,31.0,Librarian,Entertainment,Mass Customer,0.0,0.0,1.0,2750.0,NSW,8.0,23.0,7.0,0,6,4,6,781.8366666666667,525.2366666666667,1539.6000000000001,144,1,1,3,0,1,0,1,3,2,0,4,1,1,2,4,0,310,Bronze,3,1,OHM_Bicycles
Male,83.0,VP Accounting,Financial Services,Mass Customer,0.0,1.0,17.0,4061.0,QLD,5.0,46.0,11.0,2,3,1,3,1276.033333333333,654.8566666666667,1863.53,2,1,0,2,0,0,0,0,1,2,0,0,0,3,1,2,0,321,Silver,1,5,OHM_Bicycles
Male,80.0,Senior Financial Analyst,Financial Services,Mass Customer,0.0,0.0,18.0,2283.0,NSW,4.0,42.0,2.0,2,5,2,5,1711.0279999999998,568.5260000000001,5712.51,117,1,0,0,4,0,0,0,0,4,1,0,1,4,2,3,0,358,Diamond,2,1,Solex
Male,27.0,Geological Engineer,Manufacturing,Affluent Customer,0.0,0.0,6.0,2030.0,NSW,12.0,57.0,4.0,3,6,4,6,1282.6250000000002,477.86833333333334,4828.540000000001,28,3,0,1,0,2,0,0,0,5,1,0,1,5,4,2,0,331,Diamond,3,4,Giant_Bicycles
Female,21.0,Pharmacist,Health,High Net Worth,0.0,0.0,10.0,2138.0,NSW,9.0,51.0,2.0,3,6,1,6,750.0066666666667,541.4516666666667,1251.33,34,2,1,1,0,0,2,0,2,4,0,0,1,5,1,5,0,286,Bronze,3,3,Giant_Bicycles
Male,6.0,Information Systems Manager,Health,Affluent Customer,0.0,1.0,13.0,2016.0,NSW,10.0,42.0,1.0,2,4,2,4,1711.125,359.33750000000003,5407.15,29,0,0,1,1,2,0,0,0,4,0,1,0,3,2,2,0,345,Diamond,1,4,Trek_Bicycles
Female,27.0,Help Desk Technician,IT,Mass Customer,0.0,1.0,22.0,2340.0,NSW,2.0,44.0,9.0,2,4,0,4,1278.0375,715.4549999999999,2250.33,157,1,0,0,3,0,0,0,0,3,1,1,0,3,2,2,0,341,Silver,1,1,Solex
Male,32.0,Account Executive,Argiculture,High Net Worth,0.0,0.0,11.0,3429.0,VIC,6.0,58.0,9.0,3,5,0,5,1317.9660000000001,741.0219999999999,2884.7200000000003,81,0,1,1,1,2,0,0,0,5,0,1,0,4,0,3,2,322,Gold,2,2,Trek_Bicycles
Male,23.0,Web Developer III,Health,Mass Customer,0.0,0.0,13.0,3083.0,VIC,8.0,35.0,11.0,1,4,2,4,1039.6625,246.175,3173.9500000000003,58,0,0,0,2,0,2,0,0,3,1,1,0,3,1,3,0,300,Gold,1,3,Solex
Female,79.0,Accountant II,Property,High Net Worth,0.0,1.0,12.0,2170.0,NSW,5.0,58.0,11.0,3,3,3,3,887.6066666666666,191.57666666666668,2088.0899999999997,28,0,0,1,0,1,1,1,0,2,0,0,1,2,0,3,0,185,Silver,1,4,OHM_Bicycles
Male,35.0,Social Worker,Health,Mass Customer,0.0,0.0,9.0,2770.0,NSW,7.0,43.0,10.0,2,5,2,5,1210.8539999999998,658.4179999999999,2762.18,98,2,0,1,0,2,0,0,1,4,0,0,0,5,2,2,1,329,Gold,2,2,Giant_Bicycles
Female,20.0,Mechanical Systems Engineer,Retail,Mass Customer,0.0,0.0,12.0,4214.0,QLD,8.0,67.0,3.0,4,4,2,4,882.9100000000001,770.01,451.6000000000001,77,2,0,1,0,0,1,0,0,4,0,0,0,4,1,1,2,234,Bronze,1,2,Giant_Bicycles
Male,15.0,Desktop Support Technician,Manufacturing,Mass Customer,0.0,0.0,17.0,3015.0,VIC,10.0,60.0,8.0,4,7,3,7,984.1728571428572,465.42,3631.27,36,1,2,1,1,1,1,0,1,5,1,1,3,3,2,5,0,358,Platinum,4,3,Norco_Bicycles
Male,98.0,Chief Design Engineer,Manufacturing,High Net Worth,0.0,1.0,13.0,3163.0,VIC,10.0,61.0,1.0,4,5,2,5,1232.466,526.9100000000001,3527.7800000000007,80,1,1,2,0,0,1,0,0,5,0,2,0,3,0,4,1,353,Platinum,2,2,OHM_Bicycles
Male,99.0,Account Executive,IT,Mass Customer,0.0,1.0,8.0,2032.0,NSW,11.0,46.0,7.0,2,8,6,8,784.265,563.6,1765.3200000000002,51,1,2,2,1,0,2,0,1,7,0,1,2,5,1,5,2,334,Silver,5,3,Norco_Bicycles
Male,47.0,Assistant Media Planner,Entertainment,High Net Worth,0.0,1.0,16.0,4350.0,QLD,7.0,53.0,4.0,3,8,4,8,1340.27,744.4174999999999,4766.82,17,4,3,0,0,0,1,0,1,7,0,2,1,5,2,5,1,331,Diamond,5,4,Giant_Bicycles
Female,61.0,Programmer Analyst IV,Manufacturing,Mass Customer,0.0,1.0,7.0,4132.0,QLD,4.0,49.0,2.0,2,14,4,14,1362.2371428571428,897.0014285714285,6513.300000000001,8,6,1,3,3,1,0,0,2,11,1,3,2,9,3,8,3,297,Diamond,5,5,Giant_Bicycles
Male,49.0,Statistician III,Health,Mass Customer,0.0,0.0,11.0,2147.0,NSW,8.0,49.0,12.0,2,11,5,11,1224.3872727272728,576.8418181818182,7123.000000000002,37,0,1,1,6,3,0,0,1,10,0,3,1,7,5,5,1,286,Diamond,5,3,Solex
Female,40.0,Human Resources Assistant II,Property,Mass Customer,0.0,0.0,19.0,2527.0,NSW,7.0,57.0,10.0,3,7,6,7,1368.4242857142856,633.5157142857142,5144.360000000001,136,2,0,1,1,2,1,0,2,5,0,1,1,5,2,4,1,354,Diamond,4,1,Giant_Bicycles
Female,61.0,Clinical Specialist,Health,High Net Worth,0.0,0.0,5.0,2557.0,NSW,9.0,58.0,3.0,3,3,3,3,1415.07,762.9399999999999,1956.3899999999999,154,1,1,0,0,0,1,0,1,1,1,0,1,2,1,1,1,319,Silver,1,1,Giant_Bicycles
Female,52.0,Budget/Accounting Analyst I,Health,Mass Customer,0.0,0.0,2.0,2200.0,NSW,9.0,23.0,12.0,0,7,6,7,1183.4814285714288,377.1714285714285,5644.17,63,1,1,1,2,1,1,0,1,5,1,2,0,5,3,4,0,319,Diamond,4,2,Solex
Female,85.0,Nurse Practicioner,Manufacturing,Mass Customer,0.0,0.0,17.0,4211.0,QLD,9.0,49.0,4.0,2,6,4,6,1111.9233333333332,322.7033333333334,4735.32,70,1,0,2,0,1,2,0,2,4,0,0,0,6,0,6,0,278,Diamond,3,2,OHM_Bicycles
Male,43.0,Safety Technician II,Financial Services,High Net Worth,0.0,0.0,4.0,4500.0,QLD,8.0,23.0,2.0,0,10,4,10,986.1299999999999,494.7219999999999,4914.08,40,1,1,4,2,1,1,0,4,5,1,2,0,8,5,5,0,274,Diamond,5,3,OHM_Bicycles
Female,77.0,Business Systems Development Analyst,IT,Affluent Customer,0.0,0.0,13.0,2830.0,NSW,3.0,41.0,4.0,2,8,3,8,1497.59,715.05125,6260.31,41,1,2,0,1,3,1,0,2,5,1,1,1,6,4,2,2,317,Diamond,5,3,Trek_Bicycles
Male,2.0,Payment Adjustment Coordinator,Manufacturing,Mass Customer,0.0,1.0,4.0,3040.0,VIC,11.0,44.0,5.0,2,5,1,4,1434.512,669.758,3823.7700000000004,12,1,0,0,0,0,4,0,2,2,1,0,1,4,0,4,1,325,Platinum,2,5,WeareA2B
Male,93.0,Staff Accountant II,Manufacturing,Mass Customer,0.0,0.0,14.0,4815.0,QLD,1.0,54.0,8.0,3,4,2,4,524.5475,278.105,985.7699999999999,42,0,1,0,1,1,1,0,1,3,0,1,0,3,1,3,0,238,Bronze,1,3,Norco_Bicycles
Male,66.0,Developer III,Manufacturing,Mass Customer,0.0,1.0,6.0,3915.0,VIC,4.0,65.0,12.0,4,4,2,4,1521.665,782.31,2957.42,54,0,0,2,1,0,1,0,1,1,2,1,1,2,2,2,0,319,Gold,1,3,OHM_Bicycles
Female,79.0,Electrical Engineer,Manufacturing,Affluent Customer,0.0,1.0,11.0,4153.0,QLD,11.0,62.0,9.0,4,8,4,8,1058.105,283.30375,6198.41,42,0,0,2,3,2,1,0,2,6,0,1,0,7,2,6,0,320,Diamond,5,3,Solex
Female,94.0,GIS Technical Architect,Financial Services,Affluent Customer,0.0,1.0,13.0,4179.0,QLD,10.0,33.0,5.0,1,5,1,5,1453.322,625.472,4139.25,2,2,0,1,0,0,2,0,1,1,3,1,0,4,1,4,0,188,Platinum,2,5,Giant_Bicycles
Male,66.0,Media Manager I,Retail,High Net Worth,0.0,1.0,7.0,2450.0,NSW,7.0,44.0,6.0,2,5,3,5,885.05,687.9559999999999,985.4700000000004,71,0,1,0,2,1,1,0,2,3,0,1,1,3,0,3,2,294,Bronze,2,2,Solex
Male,32.0,Programmer Analyst I,Financial Services,Mass Customer,0.0,0.0,7.0,3355.0,VIC,4.0,27.0,9.0,0,3,0,3,761.5200000000001,635.4699999999999,378.15000000000015,119,1,1,0,1,0,0,0,1,2,0,0,1,2,0,1,2,355,Bronze,1,1,Giant_Bicycles
Male,1.0,Editor,Property,Affluent Customer,0.0,1.0,1.0,2148.0,NSW,6.0,23.0,1.0,0,3,1,3,788.7366666666667,404.43666666666667,1152.8999999999999,25,0,0,2,0,1,0,0,0,2,1,0,2,1,0,3,0,195,Bronze,1,4,OHM_Bicycles
Female,89.0,Account Coordinator,Property,High Net Worth,0.0,1.0,13.0,2321.0,NSW,4.0,38.0,2.0,1,4,2,4,1157.1775,496.17,2644.0299999999997,24,0,0,2,0,2,0,0,1,3,0,0,1,3,0,3,1,287,Gold,1,4,OHM_Bicycles
Male,23.0,Community Outreach Specialist,Manufacturing,Affluent Customer,0.0,1.0,16.0,2267.0,NSW,5.0,34.0,7.0,1,2,1,1,1104.22,317.67,1573.1,138,0,0,0,0,1,1,0,1,1,0,0,1,1,0,2,0,254,Silver,1,1,Trek_Bicycles
Female,56.0,Design Engineer,Financial Services,Affluent Customer,0.0,1.0,1.0,4055.0,QLD,7.0,22.0,12.0,0,7,3,7,1495.2085714285715,596.3971428571429,6291.68,30,2,0,0,1,2,2,0,3,4,0,0,0,7,4,3,0,346,Diamond,4,4,Giant_Bicycles
Female,46.0,Physical Therapy Assistant,Financial Services,Affluent Customer,0.0,1.0,8.0,2099.0,NSW,11.0,43.0,8.0,2,10,6,9,850.7059999999999,341.6450000000001,5090.610000000001,58,1,2,1,2,3,1,1,0,9,0,1,3,6,2,7,1,362,Diamond,5,3,Trek_Bicycles
Male,13.0,Sales Associate,Health,High Net Worth,0.0,1.0,2.0,2026.0,NSW,10.0,22.0,12.0,0,5,3,5,1284.22,590.41,3469.0499999999997,49,1,1,0,1,1,1,0,0,5,0,2,1,2,1,4,0,309,Platinum,2,3,Giant_Bicycles
Female,16.0,Librarian,Entertainment,High Net Worth,0.0,0.0,7.0,2762.0,NSW,9.0,53.0,9.0,3,8,5,8,991.885,573.5625,3346.58,17,2,1,1,2,2,0,0,2,6,0,2,1,5,2,5,1,309,Platinum,5,4,Giant_Bicycles
U,76.0,Accounting Assistant III,IT,Mass Customer,0.0,0.0,4.5,3101.0,VIC,8.0,46.0,4.0,2,3,2,3,1290.8733333333332,696.9033333333333,1781.9099999999999,100,0,1,1,0,0,1,0,1,1,1,0,1,2,0,3,0,240,Silver,1,2,Norco_Bicycles
Male,60.0,Structural Engineer,Financial Services,Affluent Customer,0.0,0.0,14.0,2160.0,NSW,5.0,63.0,5.0,4,4,3,4,1038.83,672.665,1464.6599999999999,58,0,2,1,1,0,0,0,2,2,0,1,0,3,1,3,0,227,Bronze,1,3,Norco_Bicycles
Female,93.0,Web Designer IV,Manufacturing,Mass Customer,0.0,1.0,16.0,4121.0,QLD,8.0,42.0,1.0,2,6,3,6,1043.97,443.28,3604.1400000000003,74,3,1,0,1,0,1,1,1,4,0,1,1,4,0,5,1,325,Platinum,3,2,Giant_Bicycles
Female,59.0,Business Systems Development Analyst,Manufacturing,Mass Customer,0.0,0.0,9.0,2289.0,NSW,7.0,66.0,5.0,4,6,2,6,872.7183333333332,509.7716666666667,2177.6800000000003,114,1,2,1,0,1,1,0,1,4,1,0,1,5,2,3,1,242,Silver,3,1,Norco_Bicycles
Male,4.0,Registered Nurse,Health,Affluent Customer,0.0,1.0,3.0,2145.0,NSW,8.0,27.0,8.0,0,1,0,1,1240.31,795.1,445.2099999999999,265,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,265,Bronze,1,1,Norco_Bicycles
